country_id,population,gdp,inflation,employment,unemployment,year,month,day,outlier
32,282400123,10278981972647.543,3.33,63.231,4.053,2000,2,1,-1
33,282407791,10279886294442.623,3.329,63.229,4.055,2000,2,2,-1
34,282415460,10280790616237.705,3.327,63.227,4.057,2000,2,3,-1
35,282423128,10281694938032.787,3.326,63.225,4.059,2000,2,4,-1
36,282430796,10282599259827.87,3.324,63.223,4.061,2000,2,5,-1
37,282438464,10283503581622.951,3.323,63.22,4.063,2000,2,6,-1
38,282446132,10284407903418.033,3.321,63.218,4.065,2000,2,7,-1
39,282453800,10285312225213.115,3.32,63.216,4.067,2000,2,8,-1
40,282461468,10286216547008.197,3.318,63.214,4.069,2000,2,9,-1
41,282469137,10287120868803.28,3.317,63.212,4.071,2000,2,10,-1
42,282476805,10288025190598.361,3.315,63.21,4.073,2000,2,11,-1
43,282484473,10288929512393.443,3.314,63.208,4.075,2000,2,12,-1
44,282492141,10289833834188.525,3.312,63.206,4.077,2000,2,13,-1
45,282499809,10290738155983.607,3.311,63.203,4.079,2000,2,14,-1
46,282507477,10291642477778.69,3.309,63.201,4.081,2000,2,15,-1
47,282515146,10292546799573.77,3.308,63.199,4.083,2000,2,16,-1
48,282522814,10293451121368.852,3.306,63.197,4.085,2000,2,17,-1
49,282530482,10294355443163.934,3.305,63.195,4.087,2000,2,18,-1
50,282538150,10295259764959.016,3.303,63.193,4.089,2000,2,19,-1
51,282545818,10296164086754.098,3.302,63.191,4.091,2000,2,20,-1
52,282553486,10297068408549.18,3.3,63.189,4.093,2000,2,21,-1
53,282561154,10297972730344.262,3.299,63.186,4.095,2000,2,22,-1
54,282568823,10298877052139.344,3.297,63.184,4.097,2000,2,23,-1
55,282576491,10299781373934.426,3.296,63.182,4.099,2000,2,24,-1
56,282584159,10300685695729.508,3.294,63.18,4.101,2000,2,25,-1
57,282591827,10301590017524.59,3.293,63.178,4.103,2000,2,26,-1
58,282599495,10302494339319.672,3.291,63.176,4.105,2000,2,27,-1
59,282607163,10303398661114.754,3.29,63.174,4.107,2000,2,28,-1
60,282614832,10304302982909.836,3.288,63.172,4.109,2000,2,29,-1
61,282622500,10305207304704.918,3.287,63.169,4.111,2000,3,1,-1
62,282630168,10306111626500.0,3.285,63.167,4.113,2000,3,2,-1
63,282637836,10307015948295.082,3.284,63.165,4.115,2000,3,3,-1
64,282645504,10307920270090.164,3.282,63.163,4.117,2000,3,4,-1
65,282653172,10308824591885.246,3.281,63.161,4.119,2000,3,5,-1
66,282660840,10309728913680.328,3.279,63.159,4.121,2000,3,6,-1
67,282668509,10310633235475.41,3.278,63.157,4.123,2000,3,7,-1
68,282676177,10311537557270.492,3.276,63.155,4.125,2000,3,8,-1
69,282683845,10312441879065.574,3.275,63.152,4.127,2000,3,9,-1
70,282691513,10313346200860.656,3.273,63.15,4.13,2000,3,10,-1
71,282699181,10314250522655.738,3.272,63.148,4.132,2000,3,11,-1
72,282706849,10315154844450.82,3.27,63.146,4.134,2000,3,12,-1
73,282714518,10316059166245.902,3.269,63.144,4.136,2000,3,13,-1
74,282722186,10316963488040.984,3.267,63.142,4.138,2000,3,14,-1
75,282729854,10317867809836.066,3.266,63.14,4.14,2000,3,15,-1
76,282737522,10318772131631.148,3.264,63.138,4.142,2000,3,16,-1
77,282745190,10319676453426.23,3.263,63.135,4.144,2000,3,17,-1
78,282752858,10320580775221.31,3.261,63.133,4.146,2000,3,18,-1
79,282760526,10321485097016.393,3.259,63.131,4.148,2000,3,19,-1
80,282768195,10322389418811.475,3.258,63.129,4.15,2000,3,20,-1
81,282775863,10323293740606.557,3.256,63.127,4.152,2000,3,21,-1
82,282783531,10324198062401.639,3.255,63.125,4.154,2000,3,22,-1
83,282791199,10325102384196.72,3.253,63.123,4.156,2000,3,23,-1
84,282798867,10326006705991.803,3.252,63.121,4.158,2000,3,24,-1
85,282806535,10326911027786.885,3.25,63.118,4.16,2000,3,25,-1
86,282814204,10327815349581.967,3.249,63.116,4.162,2000,3,26,-1
87,282821872,10328719671377.049,3.247,63.114,4.164,2000,3,27,-1
88,282829540,10329623993172.13,3.246,63.112,4.166,2000,3,28,-1
89,282837208,10330528314967.213,3.244,63.11,4.168,2000,3,29,-1
90,282844876,10331432636762.295,3.243,63.108,4.17,2000,3,30,-1
91,282852544,10332336958557.377,3.241,63.106,4.172,2000,3,31,-1
92,282860212,10333241280352.457,3.24,63.104,4.174,2000,4,1,-1
93,282867881,10334145602147.543,3.238,63.101,4.176,2000,4,2,-1
94,282875549,10335049923942.623,3.237,63.099,4.178,2000,4,3,-1
95,282883217,10335954245737.705,3.235,63.097,4.18,2000,4,4,-1
96,282890885,10336858567532.787,3.234,63.095,4.182,2000,4,5,-1
97,282898553,10337762889327.87,3.232,63.093,4.184,2000,4,6,-1
98,282906221,10338667211122.951,3.231,63.091,4.186,2000,4,7,-1
99,282913889,10339571532918.033,3.229,63.089,4.188,2000,4,8,-1
100,282921558,10340475854713.115,3.228,63.087,4.19,2000,4,9,-1
101,282929226,10341380176508.197,3.226,63.084,4.192,2000,4,10,-1
102,282936894,10342284498303.28,3.225,63.082,4.194,2000,4,11,-1
103,282944562,10343188820098.361,3.223,63.08,4.196,2000,4,12,-1
104,282952230,10344093141893.443,3.222,63.078,4.198,2000,4,13,-1
105,282959898,10344997463688.525,3.22,63.076,4.2,2000,4,14,-1
106,282967567,10345901785483.607,3.219,63.074,4.202,2000,4,15,-1
107,282975235,10346806107278.69,3.217,63.072,4.204,2000,4,16,-1
108,282982903,10347710429073.77,3.216,63.07,4.206,2000,4,17,-1
109,282990571,10348614750868.852,3.214,63.067,4.208,2000,4,18,-1
110,282998239,10349519072663.934,3.213,63.065,4.21,2000,4,19,-1
111,283005907,10350423394459.016,3.211,63.063,4.212,2000,4,20,-1
112,283013575,10351327716254.098,3.21,63.061,4.214,2000,4,21,-1
113,283021244,10352232038049.18,3.208,63.059,4.216,2000,4,22,-1
114,283028912,10353136359844.262,3.207,63.057,4.218,2000,4,23,-1
115,283036580,10354040681639.344,3.205,63.055,4.22,2000,4,24,-1
116,283044248,10354945003434.426,3.204,63.053,4.223,2000,4,25,-1
117,283051916,10355849325229.508,3.202,63.05,4.225,2000,4,26,-1
118,283059584,10356753647024.59,3.201,63.048,4.227,2000,4,27,-1
119,283067253,10357657968819.672,3.199,63.046,4.229,2000,4,28,-1
120,283074921,10358562290614.754,3.198,63.044,4.231,2000,4,29,-1
121,283082589,10359466612409.836,3.196,63.042,4.233,2000,4,30,-1
122,283090257,10360370934204.918,3.195,63.04,4.235,2000,5,1,-1
123,283097925,10361275256000.0,3.193,63.038,4.237,2000,5,2,-1
124,283105593,10362179577795.082,3.192,63.036,4.239,2000,5,3,-1
125,283113261,10363083899590.164,3.19,63.033,4.241,2000,5,4,-1
126,283120930,10363988221385.246,3.189,63.031,4.243,2000,5,5,-1
127,283128598,10364892543180.328,3.187,63.029,4.245,2000,5,6,-1
128,283136266,10365796864975.41,3.186,63.027,4.247,2000,5,7,-1
129,283143934,10366701186770.492,3.184,63.025,4.249,2000,5,8,-1
130,283151602,10367605508565.574,3.183,63.023,4.251,2000,5,9,-1
131,283159270,10368509830360.656,3.181,63.021,4.253,2000,5,10,-1
132,283166939,10369414152155.738,3.18,63.019,4.255,2000,5,11,-1
133,283174607,10370318473950.82,3.178,63.016,4.257,2000,5,12,-1
134,283182275,10371222795745.902,3.177,63.014,4.259,2000,5,13,-1
135,283189943,10372127117540.984,3.175,63.012,4.261,2000,5,14,-1
136,283197611,10373031439336.066,3.174,63.01,4.263,2000,5,15,-1
137,283205279,10373935761131.148,3.172,63.008,4.265,2000,5,16,-1
138,283212947,10374840082926.23,3.171,63.006,4.267,2000,5,17,-1
139,283220616,10375744404721.31,3.169,63.004,4.269,2000,5,18,-1
140,283228284,10376648726516.393,3.168,63.002,4.271,2000,5,19,-1
141,283235952,10377553048311.475,3.166,62.999,4.273,2000,5,20,-1
142,283243620,10378457370106.557,3.165,62.997,4.275,2000,5,21,-1
143,283251288,10379361691901.639,3.163,62.995,4.277,2000,5,22,-1
144,283258956,10380266013696.72,3.162,62.993,4.279,2000,5,23,-1
145,283266625,10381170335491.803,3.16,62.991,4.281,2000,5,24,-1
146,283274293,10382074657286.885,3.159,62.989,4.283,2000,5,25,-1
147,283281961,10382978979081.967,3.157,62.987,4.285,2000,5,26,-1
148,283289629,10383883300877.049,3.156,62.985,4.287,2000,5,27,-1
149,283297297,10384787622672.13,3.154,62.982,4.289,2000,5,28,-1
150,283304965,10385691944467.213,3.153,62.98,4.291,2000,5,29,-1
151,283312633,10386596266262.295,3.151,62.978,4.293,2000,5,30,-1
152,283320302,10387500588057.377,3.15,62.976,4.295,2000,5,31,-1
153,283327970,10388404909852.457,3.148,62.974,4.297,2000,6,1,-1
154,283335638,10389309231647.543,3.147,62.972,4.299,2000,6,2,-1
155,283343306,10390213553442.623,3.145,62.97,4.301,2000,6,3,-1
156,283350974,10391117875237.705,3.144,62.968,4.303,2000,6,4,-1
157,283358642,10392022197032.787,3.142,62.965,4.305,2000,6,5,-1
158,283366311,10392926518827.87,3.141,62.963,4.307,2000,6,6,-1
159,283373979,10393830840622.951,3.139,62.961,4.309,2000,6,7,-1
160,283381647,10394735162418.033,3.138,62.959,4.311,2000,6,8,-1
161,283389315,10395639484213.115,3.136,62.957,4.313,2000,6,9,-1
162,283396983,10396543806008.197,3.135,62.955,4.316,2000,6,10,-1
163,283404651,10397448127803.28,3.133,62.953,4.318,2000,6,11,-1
164,283412319,10398352449598.361,3.132,62.951,4.32,2000,6,12,-1
165,283419988,10399256771393.443,3.13,62.948,4.322,2000,6,13,-1
166,283427656,10400161093188.525,3.129,62.946,4.324,2000,6,14,-1
167,283435324,10401065414983.607,3.127,62.944,4.326,2000,6,15,-1
168,283442992,10401969736778.69,3.126,62.942,4.328,2000,6,16,-1
169,283450660,10402874058573.77,3.124,62.94,4.33,2000,6,17,-1
170,283458328,10403778380368.852,3.123,62.938,4.332,2000,6,18,-1
171,283465997,10404682702163.934,3.121,62.936,4.334,2000,6,19,-1
172,283473665,10405587023959.016,3.12,62.934,4.336,2000,6,20,-1
173,283481333,10406491345754.098,3.118,62.931,4.338,2000,6,21,-1
174,283489001,10407395667549.18,3.117,62.929,4.34,2000,6,22,-1
175,283496669,10408299989344.262,3.115,62.927,4.342,2000,6,23,-1
176,283504337,10409204311139.344,3.114,62.925,4.344,2000,6,24,-1
177,283512005,10410108632934.426,3.112,62.923,4.346,2000,6,25,-1
178,283519674,10411012954729.508,3.111,62.921,4.348,2000,6,26,-1
179,283527342,10411917276524.59,3.109,62.919,4.35,2000,6,27,-1
180,283535010,10412821598319.672,3.108,62.917,4.352,2000,6,28,-1
181,283542678,10413725920114.754,3.106,62.914,4.354,2000,6,29,-1
182,283550346,10414630241909.836,3.105,62.912,4.356,2000,6,30,-1
183,283558014,10415534563704.918,3.103,62.91,4.358,2000,7,1,-1
184,283565683,10416438885500.0,3.102,62.908,4.36,2000,7,2,-1
185,283573351,10417343207295.082,3.1,62.906,4.362,2000,7,3,-1
186,283581019,10418247529090.164,3.099,62.904,4.364,2000,7,4,-1
187,283588687,10419151850885.246,3.097,62.902,4.366,2000,7,5,-1
188,283596355,10420056172680.328,3.095,62.899,4.368,2000,7,6,-1
189,283604023,10420960494475.41,3.094,62.897,4.37,2000,7,7,-1
190,283611691,10421864816270.492,3.092,62.895,4.372,2000,7,8,-1
191,283619360,10422769138065.574,3.091,62.893,4.374,2000,7,9,-1
192,283627028,10423673459860.656,3.089,62.891,4.376,2000,7,10,-1
193,283634696,10424577781655.738,3.088,62.889,4.378,2000,7,11,-1
194,283642364,10425482103450.82,3.086,62.887,4.38,2000,7,12,-1
195,283650032,10426386425245.902,3.085,62.885,4.382,2000,7,13,-1
196,283657700,10427290747040.984,3.083,62.882,4.384,2000,7,14,-1
197,283665368,10428195068836.066,3.082,62.88,4.386,2000,7,15,-1
198,283673037,10429099390631.148,3.08,62.878,4.388,2000,7,16,-1
199,283680705,10430003712426.23,3.079,62.876,4.39,2000,7,17,-1
200,283688373,10430908034221.31,3.077,62.874,4.392,2000,7,18,-1
201,283696041,10431812356016.393,3.076,62.872,4.394,2000,7,19,-1
202,283703709,10432716677811.475,3.074,62.87,4.396,2000,7,20,-1
203,283711377,10433620999606.557,3.073,62.868,4.398,2000,7,21,-1
204,283719046,10434525321401.639,3.071,62.865,4.4,2000,7,22,-1
205,283726714,10435429643196.72,3.07,62.863,4.402,2000,7,23,-1
206,283734382,10436333964991.803,3.068,62.861,4.404,2000,7,24,-1
207,283742050,10437238286786.885,3.067,62.859,4.407,2000,7,25,-1
208,283749718,10438142608581.967,3.065,62.857,4.409,2000,7,26,-1
209,283757386,10439046930377.049,3.064,62.855,4.411,2000,7,27,-1
210,283765054,10439951252172.13,3.062,62.853,4.413,2000,7,28,-1
211,283772723,10440855573967.213,3.061,62.851,4.415,2000,7,29,-1
212,283780391,10441759895762.295,3.059,62.848,4.417,2000,7,30,-1
213,283788059,10442664217557.377,3.058,62.846,4.419,2000,7,31,-1
214,283795727,10443568539352.457,3.056,62.844,4.421,2000,8,1,-1
215,283803395,10444472861147.543,3.055,62.842,4.423,2000,8,2,-1
216,283811063,10445377182942.623,3.053,62.84,4.425,2000,8,3,-1
217,283818732,10446281504737.705,3.052,62.838,4.427,2000,8,4,-1
218,283826400,10447185826532.787,3.05,62.836,4.429,2000,8,5,-1
219,283834068,10448090148327.87,3.049,62.834,4.431,2000,8,6,-1
220,283841736,10448994470122.951,3.047,62.831,4.433,2000,8,7,-1
221,283849404,10449898791918.033,3.046,62.829,4.435,2000,8,8,-1
222,283857072,10450803113713.115,3.044,62.827,4.437,2000,8,9,-1
223,283864740,10451707435508.197,3.043,62.825,4.439,2000,8,10,-1
224,283872409,10452611757303.28,3.041,62.823,4.441,2000,8,11,-1
225,283880077,10453516079098.361,3.04,62.821,4.443,2000,8,12,-1
226,283887745,10454420400893.443,3.038,62.819,4.445,2000,8,13,-1
227,283895413,10455324722688.525,3.037,62.817,4.447,2000,8,14,-1
228,283903081,10456229044483.607,3.035,62.814,4.449,2000,8,15,-1
229,283910749,10457133366278.69,3.034,62.812,4.451,2000,8,16,-1
230,283918418,10458037688073.77,3.032,62.81,4.453,2000,8,17,-1
231,283926086,10458942009868.852,3.031,62.808,4.455,2000,8,18,-1
232,283933754,10459846331663.934,3.029,62.806,4.457,2000,8,19,-1
233,283941422,10460750653459.016,3.028,62.804,4.459,2000,8,20,-1
234,283949090,10461654975254.098,3.026,62.802,4.461,2000,8,21,-1
235,283956758,10462559297049.18,3.025,62.8,4.463,2000,8,22,-1
236,283964426,10463463618844.262,3.023,62.797,4.465,2000,8,23,-1
237,283972095,10464367940639.344,3.022,62.795,4.467,2000,8,24,-1
238,283979763,10465272262434.426,3.02,62.793,4.469,2000,8,25,-1
239,283987431,10466176584229.508,3.019,62.791,4.471,2000,8,26,-1
240,283995099,10467080906024.59,3.017,62.789,4.473,2000,8,27,-1
241,284002767,10467985227819.672,3.016,62.787,4.475,2000,8,28,-1
242,284010435,10468889549614.754,3.014,62.785,4.477,2000,8,29,-1
243,284018104,10469793871409.836,3.013,62.783,4.479,2000,8,30,-1
244,284025772,10470698193204.918,3.011,62.78,4.481,2000,8,31,-1
245,284033440,10471602515000.0,3.01,62.778,4.483,2000,9,1,-1
246,284041108,10472506836795.082,3.008,62.776,4.485,2000,9,2,-1
247,284048776,10473411158590.164,3.007,62.774,4.487,2000,9,3,-1
248,284056444,10474315480385.246,3.005,62.772,4.489,2000,9,4,-1
249,284064112,10475219802180.328,3.004,62.77,4.491,2000,9,5,-1
250,284071781,10476124123975.41,3.002,62.768,4.493,2000,9,6,-1
251,284079449,10477028445770.492,3.001,62.766,4.495,2000,9,7,-1
252,284087117,10477932767565.574,2.999,62.763,4.497,2000,9,8,-1
253,284094785,10478837089360.656,2.998,62.761,4.5,2000,9,9,-1
254,284102453,10479741411155.738,2.996,62.759,4.502,2000,9,10,-1
255,284110121,10480645732950.82,2.995,62.757,4.504,2000,9,11,-1
256,284117790,10481550054745.902,2.993,62.755,4.506,2000,9,12,-1
257,284125458,10482454376540.984,2.992,62.753,4.508,2000,9,13,-1
258,284133126,10483358698336.066,2.99,62.751,4.51,2000,9,14,-1
259,284140794,10484263020131.148,2.989,62.749,4.512,2000,9,15,-1
260,284148462,10485167341926.23,2.987,62.746,4.514,2000,9,16,-1
261,284156130,10486071663721.31,2.986,62.744,4.516,2000,9,17,-1
262,284163798,10486975985516.393,2.984,62.742,4.518,2000,9,18,-1
263,284171467,10487880307311.475,2.983,62.74,4.52,2000,9,19,-1
264,284179135,10488784629106.557,2.981,62.738,4.522,2000,9,20,-1
265,284186803,10489688950901.639,2.98,62.736,4.524,2000,9,21,-1
266,284194471,10490593272696.72,2.978,62.734,4.526,2000,9,22,-1
267,284202139,10491497594491.803,2.977,62.732,4.528,2000,9,23,-1
268,284209807,10492401916286.885,2.975,62.729,4.53,2000,9,24,-1
269,284217476,10493306238081.967,2.974,62.727,4.532,2000,9,25,-1
270,284225144,10494210559877.049,2.972,62.725,4.534,2000,9,26,-1
271,284232812,10495114881672.13,2.971,62.723,4.536,2000,9,27,-1
272,284240480,10496019203467.213,2.969,62.721,4.538,2000,9,28,-1
273,284248148,10496923525262.295,2.968,62.719,4.54,2000,9,29,-1
274,284255816,10497827847057.377,2.966,62.717,4.542,2000,9,30,-1
275,284263484,10498732168852.457,2.965,62.715,4.544,2000,10,1,-1
276,284271153,10499636490647.543,2.963,62.712,4.546,2000,10,2,-1
277,284278821,10500540812442.623,2.962,62.71,4.548,2000,10,3,-1
278,284286489,10501445134237.705,2.96,62.708,4.55,2000,10,4,-1
279,284294157,10502349456032.787,2.959,62.706,4.552,2000,10,5,-1
280,284301825,10503253777827.87,2.957,62.704,4.554,2000,10,6,-1
281,284309493,10504158099622.951,2.956,62.702,4.556,2000,10,7,-1
282,284317161,10505062421418.033,2.954,62.7,4.558,2000,10,8,-1
283,284324830,10505966743213.115,2.953,62.698,4.56,2000,10,9,-1
284,284332498,10506871065008.197,2.951,62.695,4.562,2000,10,10,-1
285,284340166,10507775386803.28,2.95,62.693,4.564,2000,10,11,-1
286,284347834,10508679708598.361,2.948,62.691,4.566,2000,10,12,-1
287,284355502,10509584030393.443,2.947,62.689,4.568,2000,10,13,-1
288,284363170,10510488352188.525,2.945,62.687,4.57,2000,10,14,-1
289,284370839,10511392673983.607,2.944,62.685,4.572,2000,10,15,-1
290,284378507,10512296995778.69,2.942,62.683,4.574,2000,10,16,-1
291,284386175,10513201317573.77,2.941,62.681,4.576,2000,10,17,-1
292,284393843,10514105639368.852,2.939,62.678,4.578,2000,10,18,-1
293,284401511,10515009961163.934,2.938,62.676,4.58,2000,10,19,-1
294,284409179,10515914282959.016,2.936,62.674,4.582,2000,10,20,-1
295,284416847,10516818604754.098,2.935,62.672,4.584,2000,10,21,-1
296,284424516,10517722926549.18,2.933,62.67,4.586,2000,10,22,-1
297,284432184,10518627248344.262,2.931,62.668,4.588,2000,10,23,-1
298,284439852,10519531570139.344,2.93,62.666,4.59,2000,10,24,-1
299,284447520,10520435891934.426,2.928,62.664,4.593,2000,10,25,-1
300,284455188,10521340213729.508,2.927,62.661,4.595,2000,10,26,-1
301,284462856,10522244535524.59,2.925,62.659,4.597,2000,10,27,-1
302,284470525,10523148857319.672,2.924,62.657,4.599,2000,10,28,-1
303,284478193,10524053179114.754,2.922,62.655,4.601,2000,10,29,-1
304,284485861,10524957500909.836,2.921,62.653,4.603,2000,10,30,-1
305,284493529,10525861822704.918,2.919,62.651,4.605,2000,10,31,-1
306,284501197,10526766144500.0,2.918,62.649,4.607,2000,11,1,-1
307,284508865,10527670466295.082,2.916,62.647,4.609,2000,11,2,-1
308,284516533,10528574788090.164,2.915,62.644,4.611,2000,11,3,-1
309,284524202,10529479109885.246,2.913,62.642,4.613,2000,11,4,-1
310,284531870,10530383431680.328,2.912,62.64,4.615,2000,11,5,-1
311,284539538,10531287753475.41,2.91,62.638,4.617,2000,11,6,-1
312,284547206,10532192075270.492,2.909,62.636,4.619,2000,11,7,-1
313,284554874,10533096397065.574,2.907,62.634,4.621,2000,11,8,-1
314,284562542,10534000718860.656,2.906,62.632,4.623,2000,11,9,-1
315,284570211,10534905040655.738,2.904,62.63,4.625,2000,11,10,-1
316,284577879,10535809362450.82,2.903,62.627,4.627,2000,11,11,-1
317,284585547,10536713684245.902,2.901,62.625,4.629,2000,11,12,-1
318,284593215,10537618006040.984,2.9,62.623,4.631,2000,11,13,-1
319,284600883,10538522327836.066,2.898,62.621,4.633,2000,11,14,-1
320,284608551,10539426649631.148,2.897,62.619,4.635,2000,11,15,-1
321,284616219,10540330971426.23,2.895,62.617,4.637,2000,11,16,-1
322,284623888,10541235293221.31,2.894,62.615,4.639,2000,11,17,-1
323,284631556,10542139615016.393,2.892,62.613,4.641,2000,11,18,-1
324,284639224,10543043936811.475,2.891,62.61,4.643,2000,11,19,-1
325,284646892,10543948258606.557,2.889,62.608,4.645,2000,11,20,-1
326,284654560,10544852580401.639,2.888,62.606,4.647,2000,11,21,-1
327,284662228,10545756902196.72,2.886,62.604,4.649,2000,11,22,-1
328,284669897,10546661223991.803,2.885,62.602,4.651,2000,11,23,-1
329,284677565,10547565545786.885,2.883,62.6,4.653,2000,11,24,-1
330,284685233,10548469867581.967,2.882,62.598,4.655,2000,11,25,-1
331,284692901,10549374189377.049,2.88,62.596,4.657,2000,11,26,-1
332,284700569,10550278511172.13,2.879,62.593,4.659,2000,11,27,-1
333,284708237,10551182832967.213,2.877,62.591,4.661,2000,11,28,-1
334,284715905,10552087154762.295,2.876,62.589,4.663,2000,11,29,-1
335,284723574,10552991476557.377,2.874,62.587,4.665,2000,11,30,-1
336,284731242,10553895798352.457,2.873,62.585,4.667,2000,12,1,-1
337,284738910,10554800120147.543,2.871,62.583,4.669,2000,12,2,-1
338,284746578,10555704441942.623,2.87,62.581,4.671,2000,12,3,-1
339,284754246,10556608763737.705,2.868,62.579,4.673,2000,12,4,-1
340,284761914,10557513085532.787,2.867,62.576,4.675,2000,12,5,-1
341,284769583,10558417407327.87,2.865,62.574,4.677,2000,12,6,-1
2542,301106218,14445355016473.973,2.869,61.759,4.62,2006,12,16,-1
2543,301114030,14447159509506.85,2.868,61.759,4.62,2006,12,17,-1
2544,301121842,14448964002539.727,2.867,61.758,4.62,2006,12,18,-1
2545,301129654,14450768495572.604,2.866,61.758,4.62,2006,12,19,-1
2546,301137465,14452572988605.48,2.865,61.758,4.62,2006,12,20,-1
2547,301145277,14454377481638.355,2.864,61.757,4.62,2006,12,21,-1
2548,301153089,14456181974671.232,2.863,61.757,4.62,2006,12,22,-1
2549,301160901,14457986467704.11,2.862,61.756,4.62,2006,12,23,-1
2550,301168712,14459790960736.986,2.861,61.756,4.62,2006,12,24,-1
2551,301176524,14461595453769.863,2.86,61.755,4.62,2006,12,25,-1
2552,301184336,14463399946802.74,2.859,61.755,4.62,2006,12,26,-1
2553,301192148,14465204439835.617,2.858,61.754,4.62,2006,12,27,-1
2554,301199959,14467008932868.492,2.857,61.754,4.62,2006,12,28,-1
2555,301207771,14468813425901.37,2.856,61.753,4.62,2006,12,29,-1
2556,301215583,14470617918934.246,2.855,61.753,4.62,2006,12,30,-1
2557,301223395,14472422411967.123,2.854,61.752,4.62,2006,12,31,-1
2558,301231207,14474226905000.0,2.853,61.752,4.62,2007,1,1,-1
2559,301239050,14475036852961.645,2.855,61.75,4.623,2007,1,2,-1
2560,301246893,14475846800923.287,2.858,61.748,4.626,2007,1,3,-1
2561,301254736,14476656748884.932,2.861,61.746,4.63,2007,1,4,-1
2562,301262579,14477466696846.576,2.863,61.744,4.633,2007,1,5,-1
2563,301270422,14478276644808.219,2.866,61.742,4.636,2007,1,6,-1
2564,301278266,14479086592769.863,2.869,61.74,4.639,2007,1,7,-1
2565,301286109,14479896540731.508,2.872,61.738,4.642,2007,1,8,-1
2566,301293952,14480706488693.15,2.874,61.736,4.645,2007,1,9,-1
2567,301301795,14481516436654.795,2.877,61.734,4.649,2007,1,10,-1
2568,301309638,14482326384616.438,2.88,61.732,4.652,2007,1,11,-1
2569,301317481,14483136332578.082,2.882,61.729,4.655,2007,1,12,-1
2570,301325325,14483946280539.727,2.885,61.727,4.658,2007,1,13,-1
2571,301333168,14484756228501.37,2.888,61.725,4.661,2007,1,14,-1
2572,301341011,14485566176463.014,2.891,61.723,4.664,2007,1,15,-1
2573,301348854,14486376124424.658,2.893,61.721,4.668,2007,1,16,-1
2574,301356697,14487186072386.3,2.896,61.719,4.671,2007,1,17,-1
2575,301364540,14487996020347.945,2.899,61.717,4.674,2007,1,18,-1
2576,301372384,14488805968309.59,2.901,61.715,4.677,2007,1,19,-1
2577,301380227,14489615916271.232,2.904,61.713,4.68,2007,1,20,-1
2578,301388070,14490425864232.877,2.907,61.711,4.684,2007,1,21,-1
2579,301395913,14491235812194.521,2.909,61.709,4.687,2007,1,22,-1
2580,301403756,14492045760156.164,2.912,61.707,4.69,2007,1,23,-1
2581,301411600,14492855708117.809,2.915,61.705,4.693,2007,1,24,-1
2582,301419443,14493665656079.451,2.918,61.703,4.696,2007,1,25,-1
2583,301427286,14494475604041.096,2.92,61.701,4.699,2007,1,26,-1
2584,301435129,14495285552002.74,2.923,61.699,4.703,2007,1,27,-1
2585,301442972,14496095499964.383,2.926,61.697,4.706,2007,1,28,-1
2586,301450815,14496905447926.027,2.928,61.695,4.709,2007,1,29,-1
2587,301458659,14497715395887.672,2.931,61.693,4.712,2007,1,30,-1
2588,301466502,14498525343849.314,2.934,61.691,4.715,2007,1,31,-1
2589,301474345,14499335291810.957,2.936,61.689,4.719,2007,2,1,-1
2590,301482188,14500145239772.604,2.939,61.687,4.722,2007,2,2,-1
2591,301490031,14500955187734.246,2.942,61.684,4.725,2007,2,3,-1
2592,301497874,14501765135695.89,2.945,61.682,4.728,2007,2,4,-1
2593,301505718,14502575083657.535,2.947,61.68,4.731,2007,2,5,-1
2594,301513561,14503385031619.178,2.95,61.678,4.734,2007,2,6,-1
2595,301521404,14504194979580.822,2.953,61.676,4.738,2007,2,7,-1
2596,301529247,14505004927542.465,2.955,61.674,4.741,2007,2,8,-1
2597,301537090,14505814875504.11,2.958,61.672,4.744,2007,2,9,-1
2598,301544934,14506624823465.754,2.961,61.67,4.747,2007,2,10,-1
2599,301552777,14507434771427.396,2.963,61.668,4.75,2007,2,11,-1
2600,301560620,14508244719389.043,2.966,61.666,4.753,2007,2,12,-1
2601,301568463,14509054667350.686,2.969,61.664,4.757,2007,2,13,-1
2602,301576306,14509864615312.328,2.972,61.662,4.76,2007,2,14,-1
2603,301584149,14510674563273.973,2.974,61.66,4.763,2007,2,15,-1
2604,301591993,14511484511235.617,2.977,61.658,4.766,2007,2,16,-1
2605,301599836,14512294459197.26,2.98,61.656,4.769,2007,2,17,-1
2606,301607679,14513104407158.904,2.982,61.654,4.773,2007,2,18,-1
2607,301615522,14513914355120.549,2.985,61.652,4.776,2007,2,19,-1
2608,301623365,14514724303082.191,2.988,61.65,4.779,2007,2,20,-1
2609,301631208,14515534251043.836,2.991,61.648,4.782,2007,2,21,-1
2610,301639052,14516344199005.479,2.993,61.646,4.785,2007,2,22,-1
2611,301646895,14517154146967.123,2.996,61.644,4.788,2007,2,23,-1
2612,301654738,14517964094928.768,2.999,61.641,4.792,2007,2,24,-1
2613,301662581,14518774042890.41,3.001,61.639,4.795,2007,2,25,-1
2614,301670424,14519583990852.055,3.004,61.637,4.798,2007,2,26,-1
2615,301678267,14520393938813.7,3.007,61.635,4.801,2007,2,27,-1
2616,301686111,14521203886775.342,3.009,61.633,4.804,2007,2,28,-1
